@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
5.001498,6.816492,1.586211,0.329705,0.749905,4.212484,3.331041,0.340128,2,2.768038,1,0.390439,10.067981,1,0,11.14916,0.125552,24.624371,9.227829,2479.718915,0.093125,64.340257,0.102503,139.561924,301.48559,0.256795,2.599798,2.042238,7.264527,0.174036,23.135389,32.436645,21.761129,10.034392,28.550967,9.35532,12.259403,Y
5.492233,5.208461,3.451221,3.583842,0,8,3.846705,0.235427,2.04861,2.845088,2.234904,0.977977,11.219993,1,0,11.686254,2,22.599597,6.666213,2484.38773,0.101695,53.539013,0.138603,145.590586,318.766397,0.297736,2.307414,4,10.838337,0.201972,23.017169,34.107666,19.977288,12.254875,25.705093,19.407869,15.198352,Y
7.229167,5.117695,1.230732,2.75337,0,8,3.826096,0.375649,2.371473,2.532603,2.825826,0.555032,11.912725,1,0,10.472074,2,32.792021,9.891025,2561.555572,0.094686,53.955099,0.107722,147.457055,304.536117,0.321827,2.310824,4,9.794039,0.212407,26.021925,30.094444,14.89943,11.857088,18.821579,7.862588,17.279367,Y
9.987153,5.381425,1.643922,0.193984,9.684465,8,3.888073,0.262353,2.953486,3.186778,1.480978,0.367634,16.914119,1,0,11.392359,0.636927,49.371686,10.369807,2337.774845,0.097218,55.571386,0.148745,140.566375,306.251535,0.326105,2.617063,4,13.342232,0.20836,28.886719,32.083085,15.385807,9.169779,20.390333,1.101345,15.028271,Y
4,7,1,0,0,8,4,0.370191,2,4,1,0.25,11.800752,1,0,10.141507,2,23.786805,10.83621,2894.84278,0.080176,58.936695,0.09,156.293269,265.431702,0.25,3,4,9.095365,0.260375,22.561087,30.042345,13.306108,12.741055,15.526876,0,10.542825,Y
6.060866,6.175597,1.923696,0.832311,0.201159,7.242003,3.161271,0.326003,2,3.647877,1,0.436795,7.372575,1,0,15.073968,0.142322,54.128105,10.348972,2391.810436,0.106033,61.644631,0.091316,148.868711,346.900791,0.269314,2.868045,3.833187,7.527531,0.230268,30.540371,37.455163,15.438378,9.830592,27.099179,4.925818,17.399215,Y
12.415402,7.442936,1.615801,0.05691,1.248945,15.6341,5.421282,0.289193,11.461926,2.007197,5.956806,0.770826,21.929103,1,0,18.778323,1.483099,35.172191,15.317994,9209.734906,0.189995,118.257373,0.069369,497.529065,551.913526,0.174931,5.842869,7.289719,13.645314,0.152587,45.864283,64.212349,18.447398,15.232048,27.81096,5.505971,20.82747,Y
16.104995,7.379035,4.609211,4.539406,0,17.680668,4.734632,0.235526,9.88152,2,4.754375,0.867947,29.006042,1,0,24.107259,1.353592,40.325677,13.232147,7232.224723,0.196317,118.915785,0.075618,429.233126,614.261462,0.207341,5.515789,10.772689,24.102986,0.110109,49.187078,67.065836,19.323606,12.288619,42.70619,13.587627,25.204981,Y
14.047662,11.74965,1,0,3.62413,20.135868,6.645786,0.283053,11.728821,2,5.486692,0.72792,27.944573,1,0,23.303517,1.434954,48.923384,13.883744,8623.546696,0.208969,119,0.073597,454.693515,622.25125,0.159774,5.134294,10.584088,25.672937,0.169089,59.979559,63.247695,26.671978,11,40.919024,4.896126,20.298881,Y
3.924293,8.94882,1.32946,2.545636,0.105379,19.213176,6.713911,0.174958,10.471952,2,5.925054,0.803602,15.761327,1,0,22.526765,1.192328,38.523527,14.271847,7547.7071,0.178496,110.036794,0.07,410.489827,577.049255,0.201874,3.197412,10.888018,25.95762,0.134072,44.475992,67.744735,26.676,11.497386,39.973216,13.057552,25,Y
16.523538,7.736424,3.693106,3.796467,0,13.910005,5.931404,0.244873,10.721115,2,5.962897,0.980402,26.578212,1,0,24.343304,1.797452,55.16581,11.666858,8046.753198,0.199998,113.615775,0.086447,417.633006,608.575487,0.192569,5.639147,9.567675,21.676248,0.136809,49.746173,69.97,25.146551,12.634948,47.148565,8.131473,25.884022,Y
15,12.076113,1.621717,2.413185,22.490601,17.216614,5.144246,0.269944,9.645447,2,5.477358,0.826296,25.182628,3.732948,0.086352,20.304016,2.992715,35.131543,14.991736,8520.972553,0.187619,102.24712,0.067656,480.500074,532.078367,0.617265,5.268694,10.016174,22.811596,0.121501,44.517088,55.126062,26.902495,16.535,54.247118,22.369194,24.12622,Y
13.702812,11.596571,2.777219,0,0,14.350794,5.493312,0.170353,3.971852,2,1.220679,0.713694,22.363566,1,0,21.86871,1.851626,38.882959,14.934937,8815.432136,0.191878,119.938991,0.07,488.844755,600.140526,0.260838,5.587468,9.396326,22.356847,0.161682,52.439693,66.113511,18.805464,11,23.503157,0,19.696033,Y
5.81442,6.145622,1,4.757976,5.678021,9.886792,3.775499,0.176143,4,2.474805,2,0.620445,12.200028,2.327647,0.722642,16.051566,3.496802,28.246378,9.483822,2551.9609,0.088966,48.831672,0.103214,129.637493,265.384035,0.797568,2.987163,4.6836,10.806705,0.107063,21.720955,27.895387,13,11.321848,55.553114,58.829753,13.84329,Y
7.523925,5.651735,2.617533,2.230397,0,9.293608,3.842146,0.17,4,2.123104,2.005682,0.535388,12.249846,3.890922,0.622019,19.936421,3.716823,28.952077,8.682696,2585.34087,0.094934,61.590237,0.141424,139.276295,331.372926,0.758654,2.236761,4.70989,11,0.130477,27.964604,36.336645,21.946181,11.60771,30.062529,14.658219,20.264007,Y
12.786861,5.023642,1.163199,3.409561,0,8.360853,3.898049,0.17,4,2.254184,2.361777,0.806879,12.843812,1.331917,0.080805,20.770154,3.667555,36.279695,7.26186,2439.705463,0.109289,64.151594,0.109131,127.117541,327.063419,0.8581,2.160056,4.177923,11,0.111493,25.908566,36.824056,19.940929,11.444428,29.754367,18.386895,18.171013,Y
7.695608,4.430807,1.691527,1.530818,0.516782,9.885914,3.79608,0.149653,3.077291,2.254153,1.4012,0.5,12.504173,2.756464,0.04931,20.81228,1.352418,49.346008,7.423481,2415.652708,0.117149,67.51873,0.100775,140.692775,277.279753,0.629413,1.787413,2.031585,8.360803,0.102203,27.047729,38,18.012428,11.233304,28.166608,10.102292,22.394412,Y
2.17584,8.654779,1,4.938213,7.504729,10,4.93732,0.279411,2.258482,2.95786,2,0.493915,13.244363,4.213543,1,15.274754,2.506085,25.318439,10.298205,2774.102101,0.091929,60.471354,0.094162,178.966076,278.348705,1,3.115903,5,11,0.16277,22.501089,37.793038,13.667203,12.198065,25.104767,46.154871,19.551063,Y
12.548974,5.511512,1,4.998427,37.684262,9.856737,3.986921,0.227163,4,2.038467,2,0.628361,11.176116,3.193935,0.515152,13.542262,3.219489,23.717245,9.478657,2611.762672,0.078349,49.678203,0.103243,142.054705,220.178659,0.840977,2.99015,4.968349,10.336807,0.127684,21.178884,32.428454,13,11.559436,39.784082,82.692076,19.459278,Y
2.619889,8.825903,1,2.500269,3.64753,10,4.855876,0.268024,2.308901,3.418657,2,0.402927,13.547251,4.344883,1,14.255642,2.921641,26.94748,10.906459,3110.312298,0.093108,59.67528,0.098801,182.290759,283.003763,1,3.604951,5,11,0.172374,22.209725,37.585375,13.748434,12.486965,24.961666,22.531514,17.711635,Y
27.971023,17.220215,2.683509,5.713737,16.497641,37.291611,10.824057,0.185322,12.12229,2.122663,4.100123,0.685029,36.548796,4.049883,0.381251,45.892048,1.752427,60.711109,21.886659,30984.95933,0.500288,201.678811,0.036819,1774.063298,1138.292692,0.360615,9.39408,15.137091,28.796402,0.150068,102.126406,118.499241,44.292491,22.923429,100.060137,25.554539,39.723968,Y
13.921548,18.17983,1.982156,1.981266,7.830883,33.312352,4.753901,0.151214,12.231963,2.008056,1.103181,0.20841,41.252868,1.090019,0.13154,45.366136,0.630356,47.048821,19.178352,32778.597466,0.419791,195.467003,0.056241,1840.907659,1536.522556,0.327197,3.545765,4.048523,34.980682,0.040216,109.925937,139.45155,47.091968,16.756537,67.968814,14.32886,40.157856,Y
12.637369,18.021895,1.358048,1.11845,5.833636,31.191539,7.861147,0.263461,13.531642,2.099628,1.536047,0.2046,28.747389,2.664231,0.162847,42.865203,0.45594,66.9968,28.981259,31662.879083,0.370637,275.429363,0.040498,1810.85262,1085.66496,0.314742,2.518998,12.078758,23.035992,0.150061,89.541771,128.394605,34.053482,16.4242,64.314174,23.932576,49.74138,Y
12,6.874555,1.454214,1.368981,10.149701,22.061805,6.483302,0.214362,12.545089,2.068375,1.194865,0.274597,18.446391,2.953203,0.13505,19.057354,2,34.426921,31.172536,31395.511471,0.34571,175.153697,0.03,1711.705319,958.459767,0.31044,3.466948,8.812959,26.02034,0.134945,78.308681,92.443266,23.331041,23.544913,51.521452,17.595269,35.747393,Y
13.625591,18.470249,1.726036,1.8594,10.000951,28.167815,7.215259,0.27525,15.70036,2.02377,1.844306,0.27984,34.214438,1.067973,0.137707,46.62792,0.952773,61.721616,27.977993,32823.913411,0.455612,226.837568,0.03192,1751.801855,1280.995628,0.320124,8.267225,7.997368,33.620218,0.115476,115.956043,110.638709,50.276706,18.129069,64.719034,8.179063,50.965096,Y
12.631229,22.94149,5.788154,8.61082,23.917084,43.561067,12.262192,0.236642,18.424674,2.175568,6.130602,0.298654,44.799184,3.010833,0.254771,40.146482,2.340361,63.34507,27.754055,30610.806935,0.376183,224.103915,0.039001,1730.142794,1278.773724,0.307008,10.690027,20.398955,36.338688,0.162549,105.814692,126.579044,53.05148,23.810469,95.613019,29.868535,49.583232,Y
32.692499,14.037207,2.921621,3.0632,31.66011,34.977332,7.269916,0.254136,5.754635,2.029546,3.43076,0.39936,36.959774,1.098973,0.002627,38,2,41.510694,26.930677,31269.88214,0.370042,188.981047,0.032826,1637.400038,1093.514345,0.221607,3.831559,7.079474,30.385595,0.061393,84.473376,107.658729,33,23.42031,85.588942,30.406042,39.824474,Y
9.265516,16.284296,3.202545,4.515343,22.708726,30.83378,9.416397,0.173223,10.233189,2.152857,5.23325,0.729801,27.796971,5.065267,0.024587,37.590475,2.115319,69.493316,27.26229,28301.34962,0.362306,217.76772,0.041029,1588.478401,1413.891253,0.44733,5.918637,19.623424,26.823075,0.109649,100.615599,114.976326,44.781611,21.050125,90.922166,33.817478,29.625642,Y
12.588394,8.78486,2.625472,2.390948,11.547167,22.625005,8.573282,0.162128,13.871418,2.065734,4,0.46913,21.207807,1,0,47.099429,0.951434,44.289267,21.912462,27976.696748,0.353076,185.497869,0.049014,1550.435135,1274.513519,0.23665,8.810649,14.386735,26.839695,0.108947,93.180479,100.392075,44.47284,21.804721,77.906811,25.590624,43.445784,Y
12.586277,18.336732,2.720368,2.896433,11.406738,29.471138,4.115937,0.159776,15.991892,2.127344,4,0.997264,33.26521,1,0,25.289915,0.087166,41.73179,23.013512,27935.770503,0.378496,179.747328,0.043986,1547.008403,1096.234378,0.239106,5.002737,10.513095,26.094763,0.125638,95.581804,112.540694,40.707468,21.607776,60.283045,24.931754,42.050781,Y
10.308283,15.327163,2.702341,2.788407,10.015077,15.991145,9.505708,0.164524,9.373841,2.048473,4,0.926357,33.032828,1,0,34.611856,0.413088,54.336104,26.593355,27841.177202,0.399952,211.727814,0.044973,1557.053214,1084.67625,0.229708,7.175652,10.128557,15.435252,0.109649,93.521743,105.172209,40.25235,21.956498,44.854604,27.142027,44.647089,Y
22.485675,21.643539,7.506999,10.846801,19.686541,21.901553,10.166292,0.189867,14.276112,2.058656,4.319456,0.692776,35.762577,5.202182,0.062832,24.640646,1.225837,51.961151,26.238057,28405.163836,0.474394,220.84324,0.043241,1608.963671,1157.151775,0.385229,3.297251,11.66855,30.407244,0.104989,82.546808,120.023861,53.881623,21.806298,104.466623,32.843165,53.480567,Y
11.712556,9.542064,2.51819,2.327695,11.062476,14.035721,5.538909,0.164468,11.320725,2.041261,4,0.544144,20.490733,1,0,39.517073,0.418928,44.675075,22.29619,28078.762868,0.387341,201.096049,0.044252,1549.363889,1171.608932,0.232744,8.115243,15.259656,23.699698,0.118128,88.022536,99.951404,34.189715,21.209476,59.428587,26.58342,40.280027,Y
5.467048,10.530712,3.541546,1.940985,6.145002,12.534524,4.32052,0.189515,5.837652,3.388697,3.099193,0.375545,17.142248,5.515099,0.137988,28.440104,1,54.269328,21.853869,25188.353424,0.38453,205.195968,0.049264,1401.637529,1100.471713,0.579863,5.20566,6.468127,15.469663,0.139414,87.404488,98.739111,36.03627,21.460163,39.083381,16.586302,29.995429,Y
42.895372,6.277785,5.626415,2,19.657805,10.756245,3.201143,0.088125,2.036357,2.868165,3.824041,0.886751,16.046358,1.607354,0.965017,33.864654,1.485417,145.801068,14.857471,15535.415597,0.444943,191.356942,0.107546,861.820709,1321.42813,0.730602,2.508665,4.756372,15.284565,0.035543,63.399261,88.086334,38.851828,18.945468,84.284664,33.159023,43.694916,Y
17.647393,6.310748,2.022944,0.601228,11.073234,7.365254,3.509856,0.131239,3.409253,2,3.188515,1,18.745846,1,0,29.74608,2.160775,44.723771,18.331972,15554.993618,0.28,148.988804,0.058272,857.215919,845.123425,0.326427,1.56136,5.08599,13.549603,0.053698,61.66519,79.609526,32.570908,19.30145,59.617814,32.112376,32.95597,Y
28.648156,5.392162,5.107601,2,25.275867,6.981167,3.28088,0.067485,3.702008,2.329476,2.287842,0.875827,18.166647,1.551041,0.022497,40.323471,1.723131,105.992544,18.117413,15455.217683,0.316547,220.214174,0.095375,870.644348,1583.788026,0.965196,2.82772,3.961656,16.585168,0.023228,108.302942,96.783297,38.649986,13.873859,93.526343,33.428645,49.458305,Y
12.306873,5.698521,2.028567,0.104404,10.608076,9.801887,2.009914,0.120529,5.308869,2,3.421505,1,12.470716,1,0,23.677581,2.052967,47.464737,18.57087,14886.32718,0.28,148.991354,0.055213,871.107587,842.274362,0.378672,2.252063,2.437257,16.014801,0.052007,64.80443,83.120192,33.216783,19.320856,42.878134,39.979853,25.579885,Y
27.398971,14.60458,5.438117,5.114049,9.781996,24.921387,10.4898,0.202209,7.759746,2.068639,7.436552,0.955449,39.661245,3.012187,0.308361,36.641836,1.575694,57.840124,16.907548,16118.285023,0.296589,184.138137,0.056625,877.497983,873.611576,0.358741,3.454371,14.235102,30.162919,0.089678,79.76993,95.182736,44.281921,19.1967,74.795941,30.150202,38.959414,Y
13.597814,4.13042,3.656119,1.03481,11.192303,8.837851,3.963982,0.121411,3.220035,2,3.23427,1,17.776118,1,0,15.326284,2.25902,45.984243,17.600294,14945.780571,0.28,148.071538,0.059768,834.976173,844.450981,0.34622,2.49244,3.011478,12.529762,0.052093,65.767992,83.744432,32.42734,17.592281,59.869516,40.037801,15.306414,Y
23.678282,8.589405,5.614996,7.858246,7.091083,17.217504,6.680736,0.1465,8.107651,2.012901,5.484993,0.992588,19.065627,3.164966,0.458417,31.894987,1.689835,49.543376,16.169039,15475.873662,0.284428,153.357784,0.055695,839.572117,980.695319,0.400124,5.482378,8.245481,21.611948,0.108771,71.08916,89.885168,35.554419,18.531685,67.56131,30.645859,40.474408,Y
18.924632,12.034259,2.189606,8.553532,15.849714,21.683463,6.512832,0.183593,8.707109,2.229269,4.15503,0.67385,24.666088,4,0.56901,22.433595,0.311553,56.734896,15.825341,13033.761143,0.299334,153.787988,0.06749,701.720113,869.374522,0.588712,5.827982,9.51278,21.260216,0.079477,69.093818,79.571386,36.346516,16.255647,61.600911,55.368332,27.016554,Y
50.607609,5.935288,6.167626,8.815272,27.118179,11.253963,3.027089,0.091169,5.684634,2.20166,4.267328,0.920654,24.838659,2.422452,0.553955,25.773281,0.114011,62.329892,14.352252,13802.935763,0.330447,166.56898,0.07,752.052435,926.517762,0.607302,4.602379,8.832353,20.809421,0.048401,77.471285,86.496455,39.509505,15.065679,107.222279,64.208448,34.778544,Y
17.116729,7.227314,1.486386,5.607382,1.052786,12.777627,3.998471,0.215627,4.445802,2.340256,4.227861,0.723761,17.293137,1.976141,0.484893,16.014345,2.701929,59.630774,22.743524,12312.28982,0.223494,129.000981,0.047085,697.658872,581.707489,0.575073,3.567188,6.35239,18.500254,0.08414,48.028632,74.238902,15.212768,15.800613,32.236602,35.553854,26.73175,Y
37.726025,7.485035,6.168512,8.259428,31.013134,5.086971,3.540979,0.091036,3.757493,2.1596,3.566014,0.890839,20.439148,1.984095,0.084795,25.18004,0.347282,72.535492,14.169249,13834.219555,0.309451,163.76214,0.07,783.782501,944.498362,0.555719,4.285813,7.175068,18.437446,0.032243,76.267558,85.863338,39.782473,14.807446,98.337694,60.272842,32.487167,Y
27.364226,12.851845,4.31035,4.923819,15.037566,24.023176,6.125,0.197361,10.396644,2.230876,4.346254,0.58514,27,1.096288,0.568071,28,2.382441,55.917465,15.495005,12206.744533,0.236836,142.296572,0.069062,729.116337,770.650459,0.547385,5.777834,12.012951,22.82105,0.07027,63.052955,81.161592,33.009943,16.588739,64.613044,51.213517,36.324371,Y
27.661791,9.781007,4.965839,6.201035,20.338766,16.592073,5.196403,0.15989,8,2.12886,4.370854,0.819868,26.460391,3.370874,0.509955,28.847063,1,86.199319,12.734754,13419.337596,0.322329,180.201987,0.072485,741.753769,1089.545108,0.403734,4.207541,8.876302,22.461603,0.06,84.616501,85.344265,47.33827,14.255817,79.619377,52.489797,37,Y
28,9.839409,4.86903,6.918039,23.080193,17.390491,5.981772,0.144807,8,2.048217,5,0.913929,26.524787,3.159547,0.517701,30.684513,1.485451,73.648491,14.75223,13617.707597,0.306468,170.419622,0.077021,764.044276,937.186165,0.667098,4.44268,8.138327,20.752984,0.06,83.922506,84.68196,43.703445,15.275195,90.502981,48.232185,37,Y
22.206949,9.970436,5.73875,9.707146,4.238463,18.853403,6.965826,0.144975,9.181888,2.177212,5.688921,0.853854,26.457853,1.693112,0.130466,31.868039,1,76.166869,12.350947,13749.788477,0.344444,171.020251,0.076341,763.850015,1077.018294,0.394051,5.345704,8.420624,22.766054,0.106233,77.526928,95.496042,48.699674,15.050879,73.051633,37.010042,41.2609,Y
20.054757,9,4.837282,5.387103,18.519634,16,5,0.125952,8,2,4.80044,0.911126,22.619323,1,0,35.540032,1,73.421729,13.386557,12589.792725,0.361569,173.758875,0.072729,716.644242,929.770961,0.2,4,8,19.779818,0.06,75.179419,88.549576,49.061261,15.066874,81.284892,41.538775,40.074367,Y
22.813461,4.023512,1.457116,2.23788,13.180496,11.714898,3.689706,0.14,2.010686,2,3.354169,0.995493,24.787851,1,0,20.471118,2.920196,51.612267,17.016647,13895.335491,0.300444,164.021889,0.074831,794.431366,1106.20276,0.367405,3.604088,4.929718,9.782918,0.059205,75.985191,84.017607,35.370982,16.902716,75.060817,41.660781,35.952591,Y
29.034255,5.583132,5.04853,3.993606,16.393062,7.317519,4.459923,0.108127,2.852593,2.422499,2.358353,0.714379,16.618646,1.958338,0.844405,43.601093,0.367343,92.006502,11.843755,15157.282974,0.486414,227.142451,0.080927,820.784843,1412.013084,0.552942,3.549134,3.708477,18.67079,0.047583,103.672138,103.58588,69.944571,11.369607,119.120459,38.466808,48.732316,Y
21.432375,11.174213,4,7.819458,5.741118,24.609171,7.125032,0.249184,8,2.1298,4.345533,0.649534,25.213727,2.625092,0.103652,30.225757,1,79.144265,12.457277,12317.461468,0.330849,173.020598,0.08,760.236832,1008.500332,0.274239,6.160448,16.873618,22.421441,0.086647,79.134617,97.7552,47.72654,14.360015,76.93037,31.938601,37.616783,Y
16.693015,11.11083,2.14785,4.586081,12.84592,20.003815,5.142959,0.255027,9.583292,2.101897,4,0.595488,24.774387,2.329313,0.157359,30.564172,0.58722,77.182755,13.859708,13165.61295,0.27708,181.152723,0.067909,733.223483,934.494236,0.290864,5.375235,10.815092,19.485045,0.126522,67.604084,81.765363,46.566891,15.575852,66.350053,42.847966,34.475405,Y
27.896558,9.17344,4.430319,7.292994,25.722479,17.797641,5.694222,0.152679,8,2.093978,4.696696,0.815575,26.559662,2.258686,0.287174,28.640689,1,61.790725,14.640488,13295.155322,0.315593,156.045921,0.078275,748.445724,965.701089,0.299256,4.450924,8.010323,22.979426,0.06,83.499037,86.549983,41.157054,15.994287,87.264564,55.735702,37,Y
35.918461,13.960817,2.736506,9.425905,32.873063,33.719574,7.875222,0.122776,12.339271,2.195668,5.26956,0.146658,33.266804,5.62157,0.771846,51.918279,1.041115,43.045237,27.950582,32023.672322,0.355117,239.207666,0.034354,1689.895626,1144.186462,0.539935,6.882889,11.518397,30.884258,0.069455,93.464541,111.47488,25.664708,18.706275,126.264475,42.594639,66.737185,Y
20.705456,12.514246,1.586329,3.582284,13.628326,12.367893,3.778116,0.161331,4.93719,2.000858,4.162776,0.386382,27.724676,1.093069,0.389984,38.374297,1.21544,27.929946,36.334692,30546.602381,0.374807,221.638653,0.039586,1683.475339,881.977253,0.480742,2.907186,10.539309,16.776839,0.087445,100.677966,103.096934,50.320561,18.972629,99.33429,24.260212,32.892134,Y
34.854759,7.156862,2.304954,9.752807,15.335265,21.869758,3.286865,0.089094,4.887577,2.073511,3.20105,0.546179,18.212487,5.094864,0.418123,48.417738,0.637735,85.6506,19.078946,31073.232307,0.581451,245.353192,0.052207,1726.074628,1555.113194,0.603591,2.253497,6.877936,10.096403,0.050879,132.940686,135.744931,61.204159,17.114064,114.973934,27.686357,57.926568,Y
17.498796,10.517822,1.845993,7.188892,14.670245,8.560936,6.013722,0.144232,8.812236,2.053382,3.439822,0.722363,16.820395,2.918634,0.682916,37.681083,1.144991,37.568834,36.531808,30039.631275,0.315023,168.574849,0.040987,1685.309102,962.839112,0.551884,3.842742,10.331386,13.615048,0.071641,103.046735,109.591261,23.582078,19.224121,66.318943,28.337178,19.429198,Y
33.077497,19.128241,5.441717,7.276937,27,24.089721,8.006666,0.185924,19.247415,2.063058,5.560744,0.49489,35.929919,6.325416,0.624578,46.545178,2.548576,75.253366,19.559374,29737.433381,0.480916,236.923285,0.05,1610.600235,1405.472011,0.803013,8.08148,19.168796,39.859972,0.091818,106.078935,124.905865,41.051695,18.15751,114.893763,42.50866,57.598304,Y
36.487152,11.975966,4.348623,7.624363,27.647691,9.610722,6.335712,0.13627,8.728,2.199647,6,0.879405,24.376795,1.596484,0.455958,41.000675,1.031808,54.824308,24.833262,29733.079082,0.500968,223.724728,0.042504,1607.249706,1474.590933,0.68238,4.738961,8.420993,19.427815,0.058042,100.792202,113.329592,46.144295,19.663241,119.13508,45.184598,53.750188,Y
38.757431,8.370391,4.902904,4.052022,31.985728,19.452679,6.086183,0.132659,3.088118,2.06118,6,0.974934,27.074395,5.053367,0.080679,38.627473,1.419039,59.642757,25.041036,28694.443634,0.477592,235.553059,0.04959,1622.576459,1513.040299,0.620837,5.506996,2.977759,22.010814,0.054653,92.979054,131.945627,56.231174,19.90088,114.322771,47.074557,57.958476,Y
26.555907,14.019342,3.040138,7.550326,46.837517,32.340364,8.853585,0.16582,14.218968,2.117963,3.040315,0.552884,33.4096,1,0,48.098842,0,66.327613,24.089512,39231.488062,0.546804,262,0.04,2180.014522,1617.645117,0.115134,7.361718,15.194252,25.053533,0.060207,119.624996,139.71418,52.994743,21.023103,110.786335,50.463965,52.574256,Y
25.113003,20.251345,3.410229,7.476343,48.956572,35.73485,10.421444,0.211263,16.182966,2.110626,7.108998,0.38227,43.346715,2.945012,0.108028,40.442549,1.002791,62.594399,27.269533,38363.407805,0.523461,218.225936,0.039635,2046.683148,1250.813899,0.22943,9.781403,17.621662,34.245534,0.148754,88.334218,135.772925,48.493966,23.858902,128.012747,44.607671,44.04082,Y
26.858039,13.953284,5.832008,5.788379,30.687517,26.450653,9.617058,0.17418,12.728363,2.213982,7.295556,0.974926,41.817106,1,0,45.198025,0.690265,64.442003,25.881964,44214.274974,0.55,262.19233,0.04,2320.740305,1643.719079,0.111567,7.705773,14.67974,29.596037,0.064582,117.183559,146.284657,49.652181,22,128.03045,54.564338,55.727794,Y
23.953779,23.483837,3.981967,7.225248,63.761686,36.628764,13.952665,0.161109,20.289592,2.188414,7.30691,0.427632,66.666535,5.351716,0.238023,54.775751,0.639321,84.027935,22.380127,40536.245181,0.571296,277.446458,0.047816,2305.409812,1751.878367,0.183214,13.624188,20.68835,51.147004,0.200224,150.116688,157.312944,59.782456,21.916663,149.51323,58.007166,62.444688,Y
31.330182,17.460774,5.934178,5.189588,41.512193,27.416375,7.081982,0.165336,14.102185,2.312241,7.936057,0.993435,37.941487,1,0,34.706944,0.528213,64.480171,25.422187,42184.241955,0.55,262.722298,0.04,2171.206349,1638.965826,0.129275,8.7102,15.965418,29.804231,0.067211,118.187798,146.981561,49.619341,22,140.388209,49.071237,41.95101,Y
32.351042,9.339582,4,6.054638,46.424916,15.474864,9.578543,0.123601,10.671536,2.117551,5.642709,0.989692,20.247626,1,0,44.888595,0.625931,49.71392,29.975157,43020.948305,0.506138,253.948815,0.036464,2366.767271,1557.808972,0.322886,5.38012,8.071855,26.816505,0.046132,116.171882,142.331437,39.194515,21.75103,89.338225,38.661022,45.777954,Y
23.058089,11.601006,6.645585,7.259449,61.896627,33.136899,6.179466,0.155731,11.350594,2.07203,5.602027,0.74971,35.218556,1,0,52.620608,1.306498,101.003159,20.217352,39744.874159,0.637933,310.325926,0.044878,2216.659688,2005.527276,0.145266,7.408661,13.920658,31.026377,0.051443,132.90745,152.543428,67.01708,21.055893,110.739366,48.909843,59.72702,Y
30.520026,20.951309,3.677814,5.261819,17.754251,24.507073,12.089071,0.203004,12,2.203459,5.5116,0.450846,41.078218,7.976494,0.212341,43.146978,0.338548,98.639161,21.238265,37255.701098,0.570355,309.320833,0.04517,2133.702457,1851.055786,0.455462,10.662851,16.293155,27.921394,0.119484,137.620954,151.407562,54.202989,17.140392,91.962709,35.295985,51.312983,Y
24.928214,13.072578,3.496256,6.528447,58.414566,28.204497,7.483894,0.186708,13.406581,2.034887,4.537374,0.531062,38.60983,1,0,52.766079,0,68.304684,23.990901,39167.074461,0.546589,262,0.04,2189.846791,1622.540995,0.136224,8.179504,14.161389,27.675376,0.061824,119.903632,137.248665,53.074852,21.27191,123.286457,52.236809,43.925025,Y
32.822876,15.985855,5.423008,8.514622,14.602138,35.116653,12.894709,0.196389,12,2.146497,3.532597,0.451887,31.720693,6.408735,0.691353,37.814991,0.66749,87.526977,23.295058,36821.629206,0.550997,291.591902,0.047447,1966.971064,1885.272763,0.26712,6.323649,19.881125,25.081029,0.098396,131.96224,146.44691,66.029637,17.772904,93.445665,37.975447,57.311572,Y
